id;series;shot;year;mon;day;time;site;lat;lon;hob;gzalt;type;purpose;yield_min;yield_max;yield_kt;crater;warhead;sponsor
370;Niblick;Ace;1964;JUN;11;16:45:00.15;'NTS-YF;37.14861;-116.07600;-262,74;1300;UG-S;PR;3;;3;;;LLNL
371;Niblick;Bitterling;1964;JUN;12;14:01:00.10;'NTS-YF;37.03894;-116.01225;-192,6;1196;UG-S;WR;0;20;0,5;90;;LANL
372;Niblick;Duffer;1964;JUN;18;13:30:00.20;'NTS-YF;37.16599;-116.03841;-445,71;1288;UG-S;WR;0;20;0,15;;;LLNL
373;Niblick;Fade;1964;JUN;25;13:30:00.14;'NTS-YF;37.11114;-116.02878;-205,16;1280;UG-S;WR;0;20;6;127;;LLNL
374;Niblick;Dub;1964;JUN;30;13:33:00.14;'NTS-YF;37.17442;-116.05639;-258,56;1282;UG-S;PR;11,7;;11,7;106;;LLNL
375;Whetstone;Bye;1964;JUL;16;13:15:00.15;'NTS-YF;37.18219;-116.04536;-389,26;1295;UG-S;WR;20;200;20;163;;LLNL
376;Whetstone;Links;1964;JUL;23;13:30:00.15;'NTS-YF;37.11376;-116.03201;-119,8;1273;UG-S;WR;0;20;;;;LLNL
377;Whetstone;Trogon;1964;JUL;24;18:30:00.04;'NTS-YF;37.04608;-116.01219;-193,03;1204;UG-S;WR;0;20;;;;LANL
378;Whetstone;Alva;1964;AUG;19;16:00:00.14;'NTS-YF;37.15900;-116.08308;-166,04;1320;UG-S;WR;4,4;;4,4;76;;LLNL
379;Whetstone;Canvasback;1964;AUG;22;22:17:00.06;'NTS-YF;37.06533;-116.01544;-447,66;1226;UG-S;WR;0;20;18;;;LANL
380;Whetstone;Player;1964;AUG;27;14:30:00.15;'NTS-YF;37.11736;-116.04066;-91,44;1254;UG-S;SE;0;20;;;;LLNL
381;Whetstone;Haddock;1964;AUG;28;17:06:00.04;'NTS-YF;37.06703;-116.02228;-363,66;1222;UG-S;WR;0;20;;;;LANL
382;Whetstone;Guanay;1964;SEP;4;18:15:00.08;'NTS-YF;37.01758;-116.02269;-260,97;1184;UG-S;WR;0;20;12;137;;LANL
383;Whetstone;Spoon;1964;SEP;11;14:00:00.10;'NTS-YF;37.11400;-116.02500;-179,68;1289;UG-S;WR;0;20;0,2;;;LLNL
384;Whetstone;Auk;1964;OCT;2;20:03:00.04;'NTS-YF;37.07792;-116.00850;-452,38;1254;UG-S;WR;0;20;12;;;LANL
385;Whetstone;Par;1964;OCT;9;14:00:00.12;'NTS-YF;37.15133;-116.07700;-403,86;1304;UG-S;PR;38;;38;145;;LLNL
386;Whetstone;Barbel;1964;OCT;16;15:59:30.038;'NTS-YF;37.03950;-116.01567;-258,9;1194;UG-S;WR;0;20;7;144;;LANL
387;Whetstone;Turnstone;1964;OCT;16;15:59:30.03;'NTS-YF;37.03300;-116.02600;;1191;UG-S;WR;0;20;;;;LANL
388;Whetstone;Salmon;1964;OCT;22;16:00:00.00;'-MS;31.14210;-89.56990;-830;46;UG-S;VU;5,3;;5,3;;;LLNL
389;Whetstone;Garden;1964;OCT;23;15:00:00.94;'NTS-YF;37.11703;-116.03115;-149,66;1274;UG-S;WR;0;20;;;;LLNL
390;Whetstone;Forest;1964;OCT;31;17:04:58.61;'NTS-YF;37.10722;-116.03225;-380,73;1270;UG-S;WR;0;20;;;;LLNL
391;Whetstone;Handcar;1964;NOV;5;15:00:00.11;'NTS-YF;37.17436;-116.06703;-402,95;1307;UG-S;PR;12;;12;;;LLNL
392;Whetstone;Crepe;1964;DEC;5;21:15:00.10;'NTS-YF;37.11442;-116.05344;-404,2;1252;UG-S;WR;20;200;20;226;;LLNL
393;Whetstone;Drill (Source-Lower);1964;DEC;5;21:15:00.16;'NTS-YF;37.13428;-116.06975;-219,46;1280;UG-S;WR;3,4;;3,4;;;LLNL
394;Whetstone;Drill (Target-Upper);1964;DEC;5;21:15:00.16;'NTS-YF;37.13428;-116.06975;;1280;UG-S;WR;0;20;;;;LLNL
395;Whetstone;Parrot;1964;DEC;16;20:00:00.04;'NTS-YF;37.03483;-116.01228;-180,32;1192;UG-S;WR;1,3;;1,3;79;;LANL
396;Whetstone;Cassowary;1964;DEC;16;20:00:00.07;'NTS-YF;37.03956;-116.02389;-150,14;1194;UG-S;WR;0;20;;;;LANL
397;Whetstone;Hoopoe;1964;DEC;16;20:00:00.07;'NTS-YF;37.04800;-116.03400;;1200;UG-S;SE;0;20;;;;LANL
398;Whetstone;Mudpack;1964;DEC;16;20:10:00.10;'NTS-YF;37.17781;-116.06700;-151,79;1310;UG-S;WE;2,7;;2,7;77;;LLNL
399;Whetstone;Sulky;1964;DEC;18;19:35:00.09;'NTS-18;37.08250;-116.34250;-27,28;1597;UG-S;PR;0,092;;0,092;48;;LLNL
400;Whetstone;Wool;1965;JAN;14;16:00:00.14;'NTS-YF;37.11900;-116.02478;-215,13;1287;UG-S;WR;0;20;7;137;;LLNL
401;Whetstone;Tern;1965;JAN;29;18:22:00.03;'NTS-YF;37.04499;-116.01323;-210,65;1202;UG-S;WR;0;20;0,5;;;LANL
402;Whetstone;Cashmere;1965;FEB;4;15:30:00.11;'NTS-YF;37.13075;-116.06158;-232,18;1270;UG-S;WR;0;20;4;110;;LLNL
403;Whetstone;Alpaca;1965;FEB;12;15:10:29.49;'NTS-YF;37.16453;-116.07656;-224,61;1315;UG-S;WR;0,33;;0,33;;;LLNL
404;Whetstone;Merlin;1965;FEB;16;17:30:00.04;'NTS-YF;37.05164;-116.02381;-296,14;1203;UG-S;WR;10,1;;10,1;155;;LANL
405;Whetstone;Wishbone;1965;FEB;18;16:18:47.15;'NTS-FF;36.81700;-115.95000;-179,22;913;UG-S;WE;0;20;5;90;;LLNL
406;Whetstone;Seersucker;1965;FEB;19;15:28:54.11;'NTS-YF;37.11728;-116.03098;-142,34;1274;UG-S;WR;0;20;;;;LLNL
407;Whetstone;Wagtail;1965;MAR;3;19:13:00.03;'NTS-YF;37.06450;-116.03719;-749,59;1210;UG-S;WR;20;200;51;200;;LANL
408;Whetstone;Suede;1965;MAR;20;15:30:49.10;'NTS-YF;37.11543;-116.02649;-143,52;1286;UG-S;WR;0;20;0,2;;;LLNL
409;Whetstone;Cup;1965;MAR;26;15:34:08.16;'NTS-YF;37.14761;-116.04289;-536,75;1267;UG-S;WR;20;200;38;280;;LLNL
410;Whetstone;Kestrel;1965;APR;5;21:00:00.04;'NTS-YF;37.02581;-116.02264;-446,87;1187;UG-S;WR;0;20;7;137;;LANL
411;Whetstone;Palanquin;1965;APR;14;13:14:00.10;'NTS-PM;37.28039;-116.52356;-85,34;1861;CR;PR;4,3;;4,3;103;;LLNL
412;Whetstone;Gum Drop;1965;APR;21;22:00:00.03;'NTS-16;37.00800;-116.20300;-304,8;1931;UG-T;WE;0;20;20;;;LLNL
413;Whetstone;Chenille;1965;APR;22;13:39:00.10;'NTS-YF;37.11142;-116.03049;-140,74;1276;UG-S;WR;0;20;1;80;;LLNL
414;Whetstone;Muscovy;1965;APR;23;21:44:00.04;'NTS-YF;37.01742;-115.99533;-180,29;1189;H-32UG-S;WR;0;20;0,6;;;LANL
415;Whetstone;Tee;1965;MAY;7;15:47:11.15;'NTS-YF;37.14036;-116.06664;-190,2;1283;UG-S;WE;7;;7;117;;LLNL
416;Whetstone;Buteo;1965;MAY;12;18:15:00.10;'NTS-PM;37.24270;-116.43090;-695,55;1960;UG-S;WR;0;20;;;;LANL
417;Whetstone;Cambric;1965;MAY;14;14:57:52.15;'NTS-FF;36.82338;-115.96684;-294,28;929;UG-S;WR;0,75;;0,75;;;LLNL
418;Whetstone;Scaup;1965;MAY;14;17:32:36.23;'NTS-YF;37.05883;-116.01053;-427,02;1222;UG-S;WR;0;20;12;174;;LANL
419;Whetstone;Tweed;1965;MAY;21;13:08:52.11;'NTS-YF;37.11856;-116.02769;-281,07;1281;UG-S;WR;0;20;15;192;;LLNL
420;Whetstone;Petrel;1965;JUN;11;19:45:00.04;'NTS-YF;37.04281;-116.01703;-180,75;1197;UG-S;WR;1,3;;1,3;88;;LANL
421;Whetstone;Organdy;1965;JUN;11;20:28:37.11;'NTS-YF;37.11578;-116.02326;-169,47;1294;UG-S;WR;0;20;0,5;;;LLNL
422;Whetstone;Diluted Waters;1965;JUN;16;16:30:00.15;'NTS-FF;36.81806;-115.95606;-190,5;916;UG-S;WE;0;20;4;137;;LLNL
423;Whetstone;Tiny Tot;1965;JUN;17;17:00:00.09;'NTS-15;37.22342;-116.05697;-110,95;;UG-T;WE;0;20;;;;LLNL
424;Flintlock;Izzer;1965;JUL;16;13:04:24.10;'NTS-YF;37.11500;-116.03217;-163,68;1273;UG-S;WR;0;20;;;;LLNL
425;Flintlock;Pongee;1965;JUL;22;13:21:08.11;'NTS-YF;37.13179;-116.06686;-135,03;1274;UG-S;WR;0;20;;;;LLNL
426;Flintlock;Bronze;1965;JUL;23;17:00:00.04;'NTS-YF;37.09786;-116.03300;-530,96;1257;UG-S;WR;20;200;67;320;;LANL
427;Flintlock;Mauve;1965;AUG;6;17:23:30.04;'NTS-YF;37.01767;-116.03983;-321;1185;UG-S;WR;0;20;18;160;;LANL
428;Flintlock;Ticking;1965;AUG;21;13:43:08.15;'NTS-YF;37.11263;-116.02602;-210,31;1288;UG-S;WR;0;20;0,25;;;LLNL
429;Flintlock;Centaur;1965;AUG;27;13:51:13.11;'NTS-YF;37.13731;-116.07008;-171,91;1283;UG-S;WR;0;20;1;20;;LLNL
430;Flintlock;Moa;1965;SEP;1;20:08:00.04;'NTS-YF;37.03700;-116.01500;;1194;UG-S;WR;0;20;2,5;;;LANL
431;Flintlock;Screamer;1965;SEP;1;20:08:00.04;'NTS-YF;37.02300;-116.00897;-301,9;1184;UG-S;WE;0;20;9;154;;LANL
432;Flintlock;Elkhart;1965;SEP;17;15:08:23.10;'NTS-YF;37.11103;-116.03461;-219,46;1267;UG-S;WR;0;20;6;126;;LLNL
433;Flintlock;Long Shot;1965;OCT;29;21:00:00.08;'AK;51.43810;179.18260;-700;42;UG-S;VU;80;;80;;;LANL
434;Flintlock;Sepia;1965;NOV;12;18:00:00.05;'NTS-YF;37.04997;-116.02208;-241,19;1202;UG-S;WR;0;20;7;139;;LANL
435;Flintlock;Kermet;1965;NOV;23;18:17:32.10;'NTS-YF;37.16189;-116.07092;-198,12;1304;UG-S;WR;0;20;0,5;30;;LLNL
436;Flintlock;Corduroy;1965;DEC;3;15:13:02.10;'NTS-YF;37.16475;-116.05233;-681,53;1275;UG-S;WR;20;200;120;240;;LLNL
437;Flintlock;Emerson;1965;DEC;16;15:39:18.15;'NTS-YF;37.14084;-116.06318;-259,87;1280;UG-S;WR;0;20;3;76;;LLNL
438;Flintlock;Buff;1965;DEC;16;19:15:00.04;'NTS-YF;37.07260;-116.02910;-500,41;1223;UG-S;WR;20;200;51;391;;LANL
439;Flintlock;Maxwell;1966;JAN;13;15:37:43.10;'NTS-YF;37.11622;-116.02753;-183,09;1283;UG-S;WR;0;20;;;;LLNL
440;Flintlock;Lampblack;1966;JAN;18;18:35:00.04;'NTS-YF;37.09169;-116.01869;-561,48;1267;UG-S;WR;20;200;38;;;LANL
441;Flintlock;Sienna;1966;JAN;18;18:35:00.04;'NTS-YF;37.03733;-116.01843;-275,01;1193;UG-S;WR;0;20;4;100;;LANL
442;Flintlock;Dovekie;1966;JAN;21;18:28:00.04;'NTS-YF;37.03172;-116.01575;-333,05;1189;UG-S;WR;0;20;7;141;;LANL
443;Flintlock;Reo;1966;JAN;22;15:17:19.10;'NTS-YF;37.15721;-116.03869;-213,36;1283;UG-S;WR;0;20;0,15;;;LLNL
444;Flintlock;Plaid II;1966;FEB;3;18:17:37.10;'NTS-YF;37.12631;-116.06947;-270,05;1272;UG-S;WR;0;20;3,5;79;;LLNL
445;Flintlock;Rex;1966;FEB;24;15:55:07.04;'NTS-PM;37.27183;-116.43383;-671,69;1971;UG-S;WR;19;;19;;;LLNL
446;Flintlock;Red Hot;1966;MAR;5;18:15:00.10;'NTS-RM;37.17450;-116.20836;-405,38;2299;UG-T;WE;0;20;2;;;LANL
447;Flintlock;Finfoot;1966;MAR;7;18:41:00.07;'NTS-YF;37.03739;-116.02939;-195,54;1193;UG-S;WR;0;20;5;124;;LLNL
448;Flintlock;Cinnamon;1966;MAR;7;18:41:00.04;'NTS-YF;37.03500;-116.03200;;1192;UG-S;SE;0;20;;;;LANL
449;Flintlock;Clymer;1966;MAR;12;18:04:13.11;'NTS-YF;37.14367;-116.05253;-397,09;1266;UG-S;WR;0;20;3;88;;LLNL
450;Flintlock;Purple;1966;MAR;18;19:00:00.04;'NTS-YF;37.00925;-116.00908;-332,79;1180;UG-S;WR;0;20;7;140;;LANL
451;Flintlock;Templar;1966;MAR;24;14:55:28.14;'NTS-YF;37.11333;-116.03136;-151;1275;UG-S;PR;0,37;;0,37;;;LLNL
452;Flintlock;Lime;1966;APR;1;18:40:00.04;'NTS-YF;37.10269;-116.01994;-561,44;1291;UG-S;WR;0;20;;;;LANL
453;Flintlock;Stutz;1966;APR;6;13:57:17.10;'NTS-YF;37.13953;-116.14086;-225,34;1458;UG-S;WR;0;20;5;118;;LLNL
454;Flintlock;Tomato;1966;APR;7;22:27:30.04;'NTS-YF;37.01742;-115.99222;-226,31;1195;UG-S;WR;0;20;6;134;;LANL
455;Flintlock;Duryea;1966;APR;14;14:13:43.10;'NTS-PM;37.24267;-116.43086;-544,25;1960;UG-S;WR;70;;70;;;LLNL
456;Flintlock;Fenton;1966;APR;23;14:55:26.14;'NTS-YF;37.16054;-116.08287;-167,64;1321;UG-S;WR;1,4;;1,4;;;LLNL
457;Flintlock;Pin Stripe;1966;APR;25;18:38:00.14;'NTS-FF;36.88744;-115.94072;-295,66;1066;UG-S;WE;0;20;5;;;LANL
458;Flintlock;Ochre;1966;APR;29;13:33:00.04;'NTS-YF;37.04367;-116.02249;-126,14;1196;UG-S;SE;0;20;;;;LANL
459;Flintlock;Traveler;1966;MAY;4;13:32:17.09;'NTS-YF;37.13706;-116.13714;-196,76;1430;UG-S;WR;0;20;20;58;;LLNL
460;Flintlock;Cyclamen;1966;MAY;5;14:00:00.04;'NTS-YF;37.05061;-116.03786;-304,97;1203;UG-S;WR;12;;12;167;;LANL
461;Flintlock;Chartreuse;1966;MAY;6;15:00:00.08;'NTS-PM;37.34800;-116.32194;-666,75;2064;UG-S;WR;73;;73;;;LANL
462;Flintlock;Tapestry;1966;MAY;12;19:37:26.20;'NTS-YF;37.13428;-116.07111;-247,19;1281;UG-S;WR;0;20;10;90;;LLNL
463;Flintlock;Piranha;1966;MAY;13;13:30:00.04;'NTS-YF;37.08686;-116.03344;-548,72;1237;UG-S;WR;20;200;120;365;;LANL
464;Flintlock;Dumont;1966;MAY;19;13:56:28.14;'NTS-YF;37.11114;-116.05792;-670,77;1252;UG-S;WR;20;200;200;370;;LLNL
465;Flintlock;Discus Thrower;1966;MAY;27;20:00:00.04;'NTS-YF;37.17839;-116.09775;-337,06;1380;UG-S;WE;22;;22;291;;LANL
466;Flintlock;Pile Driver;1966;JUN;2;15:30:00.09;'NTS-15;37.22710;-116.05550;-462,69;1525;UG-S;WE;62;;62;;;LANL
467;Flintlock;Tan;1966;JUN;3;14:00:00.04;'NTS-YF;37.06840;-116.03530;-560,68;1213;UG-S;WR;20;200;160;415;;LANL
468;Flintlock;Puce;1966;JUN;10;14:30:00.04;'NTS-YF;37.05942;-116.03881;-485,55;1208;UG-S;WR;0;20;;;;LANL
469;Flintlock;Double Play;1966;JUN;15;17:00:00.04;'NTS-16;37.00970;-116.20240;-327,7;1954;UG-S;WE;0;20;;;;LLNL
470;Flintlock;Kankakee;1966;JUN;15;18:02:47.13;'NTS-YF;37.17153;-116.04886;-455,25;1281;UG-S;WR;20;200;200;400;;LLNL
471;Flintlock;Vulcan;1966;JUN;25;17:13:00.07;'NTS-YF;37.15531;-116.07217;-322,11;1300;UG-S;PR;25;;25;160;;LLNL
472;Flintlock;Halfbeak;1966;JUN;30;22:15:00.07;'NTS-PM;37.31581;-116.29897;-819,3;2043;UG-S;WR;365;;365;400;;LANL
473;Latchkey;Saxon;1966;JUL;28;15:33:30.13;'NTS-YF;37.14033;-116.09886;-153,04;1411;UG-S;PR;1,2;;1,2;;;LLNL
474;Latchkey;Rovena;1966;AUG;10;13:16:00.07;'NTS-YF;37.16867;-116.04772;-195,25;1278;UG-S;WR;0;20;1;35;;LLNL
475;Latchkey;Tangerine;1966;AUG;12;15:36:00.05;'NTS-YF;37.04631;-116.02932;-87,88;1199;UG-S;SE;0;20;;;;LANL
476;Latchkey;Derringer;1966;SEP;12;15:30:00.54;'NTS-FF;36.87694;-115.95061;-255,12;1013;UG-S;WE;7,8;;7,8;;;LANL
477;Latchkey;Daiquiri;1966;SEP;23;18:00:00.04;'NTS-YF;37.02094;-116.03639;-561,15;1260;UG-S;WR;0;20;;;;LANL
478;Latchkey;Newark;1966;SEP;29;14:45:30.09;'NTS-YF;37.16867;-116.04606;-228,63;1279;UG-S;WR;0;20;4;80;;LLNL
479;Latchkey;Khaki;1966;OCT;15;19:00:00.05;'NTS-YF;37.04707;-116.01698;-232,55;1202;UG-S;WR;0;20;;;;LANL
480;Latchkey;Simms;1966;NOV;5;14:45:00.00;'NTS-YF;37.16994;-116.04722;-198,15;1279;UG-S;PR;2,3;;2,3;58;;LLNL
481;Latchkey;Ajax;1966;NOV;11;12:00:00.14;'NTS-YF;37.13444;-116.04983;-238,45;1254;UG-S;WR;0;20;5;120;;LLNL
482;Latchkey;Cerise;1966;NOV;18;15:02:00.04;'NTS-YF;37.04278;-116.01033;-211,09;1202;UG-S;WR;0;20;7;138;;LANL
483;Latchkey;Vigil;1966;NOV;22;15:00:00.13;'NTS-YF;37.16938;-116.04831;-93,68;1278;UG-S;SE;0;20;;;;LLNL
484;Latchkey;Sterling;1966;DEC;3;12:15:00.05;'-MS;31.14210;-89.56990;-830;46;UG-S;VU;0,38;;0,38;;;LLNL
485;Latchkey;Sidecar;1966;DEC;13;17:50:00.04;'NTS-YF;37.03479;-116.00680;-240,27;1195;UG-S;WR;0;20;1;;;LANL
486;Latchkey;New Point;1966;DEC;13;21:00:00.08;'NTS-FF;36.87725;-115.93789;-243,84;1003;UG-S;WE;0;20;7;60;;LLNL
487;Latchkey;Greeley;1966;DEC;20;15:30:00.08;'NTS-PM;37.30206;-116.40831;1214,63;1945;UG-S;WR;870;;870;52;;LLNL
488;Latchkey;Rivet I;1967;JAN;18;14:55:00.00;'NTS-YF;37.16512;-116.04655;-152,1;1276;UG-S;WR;0;20;0,15;;;LLNL
489;Latchkey;Nash;1967;JAN;19;16:45:00.14;'NTS-YF;37.14367;-116.13519;-363,78;1425;UG-S;WR;39;;39;150;;LLNL
490;Latchkey;Bourbon;1967;JAN;20;17:40:04.41;'NTS-YF;37.09986;-116.00383;-559,72;1306;UG-S;WR;20;200;41;11;;LANL
491;Latchkey;Rivet II;1967;JAN;26;16:30:00.00;'NTS-YF;37.16480;-116.04806;-197,78;1274;UG-S;WR;0;20;0,8;;;LLNL
492;Latchkey;Ward;1967;FEB;8;15:15:00.13;'NTS-YF;37.16753;-116.04714;-257,25;1277;UG-S;WR;0;20;11;79;;LLNL
493;Latchkey;Persimmon;1967;FEB;23;18:34:00.04;'NTS-YF;37.01753;-116.01586;-299,11;1184;UG-S;WR;0;20;4;171;;LANL
494;Latchkey;Agile;1967;FEB;23;18:50:00.13;'NTS-YF;37.12686;-116.06639;-731,52;1270;UG-S;WR;20;200;200;275;;LLNL
495;Latchkey;Rivet III;1967;MAR;2;15:00:00.00;'NTS-YF;37.16586;-116.04869;-271,27;1275;UG-S;WR;0;20;2,5;140;;LLNL
496;Latchkey;Mushroom;1967;MAR;3;15:19:00.04;'NTS-YF;37.03948;-116.01019;-179,55;1198;UG-S;WR;0;20;0,6;80;;LANL
497;Latchkey;Fizz;1967;MAR;10;15:00:00.04;'NTS-YF;37.04613;-116.02978;-117,73;1199;UG-S;SE;0;20;;;;LANL
498;Latchkey;Oakland;1967;APR;4;14:20:00.15;'NTS-YF;37.16198;-116.08223;-165,35;1321;UG-S;WR;0;20;;;;LLNL
499;Latchkey;Heilman;1967;APR;6;15:00:00.12;'NTS-YF;37.13733;-116.13268;-152,7;1405;UG-S;WR;0;20;;;;LLNL
500;Latchkey;Fawn;1967;APR;7;15:00:00.04;'NTS-YF;37.05439;-116.02222;-271,06;1206;UG-S;WR;0;20;1;155;;LANL
501;Latchkey;Chocolate;1967;APR;21;15:09:00.04;'NTS-YF;37.01928;-116.03742;-240,45;1186;UG-S;WR;0;20;7;120;;LANL
502;Latchkey;Effendi;1967;APR;27;14:45:00.00;'NTS-YF;37.13878;-116.06319;-219,29;1279;UG-S;WR;0;20;0,8;35;;LLNL
503;Latchkey;Mickey;1967;MAY;10;13:40:00.041;'NTS-YF;37.07786;-115.99531;-499,63;1278;UG-S;WR;20;200;22;56;;LANL
504;Latchkey;Commodore;1967;MAY;20;15:00:00.20;'NTS-YF;37.13039;-116.06394;-746,46;1271;UG-S;WR;250;;250;341;;LLNL
505;Latchkey;Scotch;1967;MAY;23;14:00:00.04;'NTS-PM;37.27508;-116.36997;-977,39;2034;UG-S;WR;155;;155;;;LANL
506;Latchkey;Absinthe;1967;MAY;26;12:30:00.03;'NTS-YF;37.04502;-116.01905;-118,65;1199;UG-S;SE;0;20;;;;LANL
507;Latchkey;Knickerbocker;1967;MAY;26;15:00:01.50;'NTS-PM;37.24794;-116.48017;-630,63;1878;UG-S;WR;76;;76;;;LLNL
508;Latchkey;Switch;1967;JUN;22;13:10:00.00;'NTS-YF;37.12556;-116.02867;-301,75;1277;UG-S;PR;3,1;;3,1;;;LLNL
509;Latchkey;Midi Mist;1967;JUN;26;16:00:00.08;'NTS-RM;37.20211;-116.20783;-374,9;2200;UG-T;WE;0;20;20;;;LLNL
510;Latchkey;Umber;1967;JUN;29;11:25:00.04;'NTS-YF;37.02856;-116.02261;-310,24;1188;UG-S;WE;10;;10;165;;LANL
511;Crosstie;Vito;1967;JUL;14;13:30:00.08;'NTS-YF;37.16525;-116.04493;-90,83;1278;UG-S;SE;0;20;;;;LLNL
512;Crosstie;Stanley;1967;JUL;27;13:00:00.12;'NTS-YF;37.14872;-116.04853;-483,72;1265;UG-S;WR;20;200;22;271;;LLNL
513;Crosstie;Gibson;1967;AUG;4;14:00:00.04;'NTS-YF;37.02439;-116.01237;-240,76;1186;UG-S;WR;0;20;1,5;120;;LANL
514;Crosstie;Washer;1967;AUG;10;14:10:00.00;'NTS-YF;37.15669;-116.04728;-467,41;1271;UG-S;WR;0;20;;;;LLNL
515;Crosstie;Bordeaux;1967;AUG;18;20:12:30.04;'NTS-YF;37.01217;-116.03647;-332,02;1183;UG-S;WR;0;20;18;159;;LANL
516;Crosstie;Lexington;1967;AUG;24;13:30:00.00;'NTS-YF;37.16273;-116.07416;-227,69;1310;UG-S;WR;0;20;0,8;50;;LLNL
517;Crosstie;Door Mist;1967;AUG;31;16:30:00.04;'NTS-RM;37.17756;-116.20894;-435,86;2295;UG-T;WE;0;20;20;;;LANL
518;Crosstie;Yard;1967;SEP;7;13:45:00.00;'NTS-YF;37.15317;-116.05278;-520,6;1270;UG-S;WR;20;200;22;352;;LLNL
519;Crosstie;Gilroy;1967;SEP;15;17:30:00.04;'NTS-YF;37.03487;-116.02085;-240,63;1191;UG-S;WR;0;20;;;;LANL
520;Crosstie;Marvel;1967;SEP;21;20:45:00.00;'NTS-YF;37.16600;-116.03842;-174,35;1288;UG-S;PR;2,2;;2,2;47;;LLNL
521;Crosstie;Zaza;1967;SEP;27;17:00:00.04;'NTS-YF;37.09878;-116.05322;-667;1240;UG-S;WR;20;200;160;295;;LANL
522;Crosstie;Lanpher;1967;OCT;18;14:30:00.08;'NTS-YF;37.11558;-116.05761;-714,2;1255;UG-S;WR;20;200;160;299;;LLNL
523;Crosstie;Sazerac;1967;OCT;25;14:30:00.06;'NTS-YF;37.03161;-116.02636;-301,34;1191;UG-S;WR;0;20;9;160;;LANL
524;Crosstie;Cognac;1967;OCT;25;14:30:00.14;'NTS-YF;37.04980;-116.03958;-240,39;1202;UG-S;WR;0;20;;;;LANL
525;Crosstie;Worth;1967;OCT;25;14:45:00.08;'NTS-YF;37.15634;-116.04859;-197;1269;UG-S;WR;0;20;;;;LLNL
526;Crosstie;Cobbler;1967;NOV;8;15:00:00.04;'NTS-YF;37.09181;-116.03581;-667,12;1242;UG-S;WR;0;20;20;;;LANL
527;Crosstie;Polka;1967;DEC;6;13:00:00.00;'NTS-YF;37.15927;-116.05295;-195,01;1273;UG-S;WR;0;20;0,2;;;LLNL
528;Crosstie;Gasbuggy;1967;DEC;10;19:30:00.14;'-NM;36.67780;-107.20830;-1290;2179;UG-S;PR;29;;29;;;LLNL
