id;series;shot;year;mon;day;time;site;lat;lon;hob;gzalt;type;purpose;yield_min;yield_max;yield_kt;crater;warhead;sponsor
260;Dominic I;Bighorn;1962;JUN;27;15:19;'LI-CH;1.30000;-157.30000;3600;0;A-AD;WR;7650;;7650;;;LLNL
261;Nougat;Haymaker;1962;JUN;27;18:00:00.12;'NTS-YF;37.04158;-116.03525;-408,56;1196;UG-S;WR;67;;67;297;;LANL
262;Nougat;Marshmallow;1962;JUN;28;17:00:00.11;'NTS-16;37.00911;-116.20106;-310,9;2241;UG-T;WE;0;20;;;;LLNL
263;Dominic I;Bluestone;1962;JUN;30;15:21;'LI-CH;1.50000;-157.30000;1518;0;A-AD;WR;1270;;1270;;XW-56X2;LLNL
264;Nougat;Sacramento;1962;JUN;30;21:30:00.16;'NTS-YF;37.11742;-116.04742;-149,05;1246;UG-S;WR;0;20;4;109;;LLNL
265;Storax;Sedan;1962;JUL;6;17:00:00.15;'NTS-YF;37.17700;-116.04540;-190;1289;CR;PR;104;;104;390;;LLNL
266;Sunbeam;Little Feller II;1962;JUL;7;19:00;'NTS-18;37.12000;-116.30000;1;;AS;WE;0;20;;;W54;SNL
267;Fishbowl;Starfish Prime;1962;JUL;9;09:00;'JO;17.20000;-169.10000;399000;;AX-R;WE;1400;;1400;;W49;LANL
268;Dominic I;Sunset;1962;JUL;10;16:33;'LI-CH;1.60000;-157.30000;1500;0;A-AD;WR;1000;;1000;;XW-59;LANL
269;Dominic I;Pamlico;1962;JUL;11;15:37;'LI-CH;1.40000;-157.30000;4370;0;A-AD;WR;3880;;3880;;;LLNL
270;Sunbeam;Johnnie Boy;1962;JUL;11;16:45:00.09;'NTS-18;37.12240;-116.33300;-0,6;1544;CR;WE;0,5;;0,5;;W30 TADM;LLNL
271;Storax;Merrimac;1962;JUL;13;16:00:00.15;'NTS-YF;37.05506;-116.03339;-413,31;1205;UG-S;WR;20;200;20;207;;LLNL
272;Sunbeam;Small Boy;1962;JUL;14;18:30;'NTS-FF;36.80000;-115.95000;3;;AS-T;WE;0;20;0,6;;;LANL
273;Sunbeam;Little Feller I;1962;JUL;17;17:00;'NTS-18;37.11000;-116.31000;12;;AS;WE;0;20;;;W54;SNL
274;Storax;Wichita;1962;JUL;27;21:00:00.16;'NTS-YF;37.12972;-116.05647;-150,27;1265;UG-S;WR;0;20;3,5;104;;LLNL
275;Storax;York;1962;AUG;24;15:00:00.15;'NTS-YF;37.11864;-116.03947;-226,47;1256;UG-S;WR;0;20;5;150;;LLNL
276;Storax;Bobac;1962;AUG;24;17:00:00.13;'NTS-YF;37.04614;-116.02383;-206,03;1199;UG-S;WR;0;20;2,5;120;;LANL
277;Storax;Raritan;1962;SEP;6;17:00:00.16;'NTS-YF;37.13031;-116.04474;-157,28;1254;UG-S;WR;0;20;2;60;;LLNL
278;Storax;Hyrax;1962;SEP;14;17:10:00.12;'NTS-YF;37.04394;-116.02111;-216,69;1197;UG-S;WR;0;20;5;155;;LANL
279;Storax;Peba;1962;SEP;20;17:00:00.12;'NTS-YF;37.05506;-116.02928;-241,38;1205;UG-S;WR;0;20;11;171;;LANL
280;Storax;Allegheny;1962;SEP;29;17:00:00.15;'NTS-YF;37.11670;-116.03280;-210,92;1271;UG-S;WR;0;20;1;34;;LLNL
281;Dominic I;Androscoggin;1962;OCT;2;16:18;'JO;14.00000;-172.00000;3130;0;A-AD;WR;75;;75;;;LLNL
282;Storax;Mississippi;1962;OCT;5;17:00:00.16;'NTS-YF;37.13942;-116.05033;-493,78;1264;UG-S;WR;115;;115;259;;LLNL
283;Dominic I;Bumping;1962;OCT;6;16:03;'JO;15.00000;-169.00000;3050;0;A-AD;WR;11,3;;11,3;;;LLNL
284;Storax;Roanoke;1962;OCT;12;15:00:00.16;'NTS-YF;37.12275;-116.05081;-154,53;1252;H-18UG-S;WR;0;20;7;142;;LLNL
285;Storax;Wolverine;1962;OCT;12;17:00:00.12;'NTS-YF;37.04878;-116.03256;-73,43;1200;UG-S;WR;0;20;;;;LANL
286;Dominic I;Chama;1962;OCT;18;16:01;'JO;14.00000;-169.00000;3650;0;A-AD;WR;1590;;1590;;;LANL
287;Storax;Tioga;1962;OCT;18;15:00:00.15;'NTS-YF;37.12855;-116.04024;-59,44;1254;UG-S;WR;0;20;;;;LLNL
288;Storax;Bandicoot;1962;OCT;19;18:00:00.08;'NTS-YF;37.03953;-116.02114;-241,3;1195;UG-S;WR;12,5;;12,5;185;;LANL
289;Fishbowl;Checkmate;1962;OCT;20;07:30;'JO;16.00000;-169.50000;147000;;AX-R;WE;0;20;;;XW-50X1;LANL
290;Fishbowl;Bluegill 3 Prime;1962;OCT;26;08:59;'JO;16.90000;-169.20000;48200;;AH-R;WE;200;1000;400;;W50;LANL
291;Storax;Santee;1962;OCT;27;15:00:00.15;'NTS-YF;37.14931;-116.05350;-319,43;1270;UG-S;WR;0;20;5;120;;LLNL
292;Dominic I;Calamity;1962;OCT;27;15:46;'JO;15.00000;-169.00000;3590;0;A-AD;WR;800;;800;;;LLNL
293;Dominic I;Housatonic;1962;OCT;30;16:02;'JO;13.50000;-172.00000;3700;0;A-AD;WR;8300;;8300;;;LLNL
294;Fishbowl;Kingfish;1962;NOV;1;11:10;'JO;16.60000;-169.40000;96300;;AX-R;WE;200;1000;400;;W50;LANL
295;Fishbowl;Tightrope;1962;NOV;4;06:30;'JO;17.10000;-169.10000;21000;;A-R;WE;0;20;;;W31;LANL
296;Storax;St. Lawrence;1962;NOV;9;18:00:00.16;'NTS-YF;37.16382;-116.07329;-166,42;1309;UG-S;WR;0;20;;;;LLNL
297;Storax;Gundi;1962;NOV;15;16:30:00.08;'NTS-YF;37.04175;-116.02387;-241,44;1195;UG-S;WR;0;20;;;;LANL
298;Storax;Anacostia;1962;NOV;27;18:00:00.14;'NTS-YF;37.12281;-116.02900;-227,69;1274;UG-S;PR;5,2;;5,2;140;;LLNL
299;Storax;Taunton;1962;DEC;4;16:00:00.15;'NTS-YF;37.12808;-116.05001;-227,84;1256;UG-S;WR;0;20;;;;LLNL
300;Storax;Madison;1962;DEC;12;17:25:00.12;'NTS-RM;37.16867;-116.20608;-245,36;2252;H-40UG-T;WR;0;20;;;;LLNL
301;Storax;Numbat;1962;DEC;12;18:45:00.12;'NTS-YF;37.04611;-116.01561;-231,95;1201;UG-S;WR;0;20;11;171;;LANL
302;Storax;Manatee;1962;DEC;14;18:00:00.16;'NTS-YF;37.12424;-116.03996;-58,52;1254;UG-S;WR;0;20;;;;LLNL
303;Storax;Casselman;1963;FEB;8;16:00:00.16;'NTS-YF;37.14886;-116.05189;-302,97;1268;UG-S;WR;0;20;6;136;;LLNL
304;Storax;Hatchie;1963;FEB;8;16:00:01.15;'NTS-YF;37.12596;-116.03865;-60,96;1256;UG-S;WR;0;20;;;;LLNL
305;Storax;Ferret;1963;FEB;8;18:30:00.13;'NTS-YF;37.05834;-116.02926;-325,69;1208;UG-S;WR;0;20;;;;LANL
306;Storax;Acushi;1963;FEB;8;18:30:00.14;'NTS-YF;37.04614;-116.02108;-260,87;1199;UG-S;WR;0;20;9;157;;LANL
307;Storax;Chipmunk;1963;FEB;15;17:00:00.13;'NTS-YF;37.04901;-116.03175;-59,38;1201;UG-S;SE;0;20;;;;LANL
308;Storax;Kaweah;1963;FEB;21;19:47:00.14;'NTS-YF;37.12031;-116.04572;-227,08;1249;UG-S;PR;3;;3;;;LLNL
309;Storax;Carmel;1963;FEB;21;19:47:08.63;'NTS-YF;37.15481;-116.07989;-163,37;1311;UG-S;WR;0;20;;;;LLNL
310;Storax;Jerboa;1963;MAR;1;19:00:00.12;'NTS-YF;37.04457;-116.02650;-301,16;1197;UG-S;WR;0;20;;;;LANL
311;Storax;Toyah;1963;MAR;15;16:22:53.14;'NTS-YF;37.12583;-116.04478;-130,76;1252;UG-S;WR;0;20;;;;LLNL
312;Storax;Gerbil;1963;MAR;29;15:49:00.12;'NTS-YF;37.04172;-116.01839;-279,5;1196;UG-S;WR;0;20;11;168;;LANL
313;Storax;Ferret Prime;1963;APR;5;17:52:00.13;'NTS-YF;37.03733;-116.02392;-241,55;1193;UG-S;WR;0;20;7;144;;LANL
314;Storax;Coypu;1963;APR;10;16:01:30.12;'NTS-YF;37.04881;-116.03031;-74,6;1201;UG-S;SE;0;20;;;;LANL
315;Storax;Cumberland;1963;APR;11;16:03:00.16;'NTS-YF;37.15668;-116.07096;-227,08;1299;UG-S;WR;0;20;6;130;;LLNL
316;Storax;Kootanai;1963;APR;24;16:09:30.141;'NTS-YF;37.12060;-116.03628;-181,97;1261;UG-S;WR;0;20;;;;LLNL
317;Storax;Paisano;1963;APR;24;16:09:30.142;'NTS-YF;37.12053;-116.03618;-56,69;1261;UG-S;WR;0;20;;;;LLNL
318;Storax;Gundi Prime;1963;MAY;9;18:19:00;'NTS-YF;37.04940;-116.01559;-271,73;1205;UG-S;WR;0;20;8;150;;LANL
319;Roller Coaster;Double Tracks;1963;MAY;15;09:55;'NAFR;37.20000;-116.10000;0;;AS;ST;0;;0;;;UK
320;Storax;Harkee;1963;MAY;17;14:55:00.0;'NTS-YF;37.04391;-116.03236;-241,42;1200;UG-S;WR;0;20;;;;LANL
321;Storax;Tejon;1963;MAY;17;14:55:00.0;'NTS-YF;37.04834;-116.01563;-74,6;1199;UG-S;SE;0;20;;;;LANL
322;Storax;Stones;1963;MAY;22;15:40:00.14;'NTS-YF;37.11106;-116.03906;-394,72;1257;UG-S;WR;20;200;20;260;;LANL
323;Roller Coaster;Clean Slate I;1963;MAY;25;11:17;'NAFR;37.20000;-116.10000;0;;AS;ST;0;;0;;;UK
324;Storax;Pleasant;1963;MAY;29;15:03:30.16;'NTS-YF;37.12807;-116.04246;-210,31;1253;UG-S;WR;0;20;2;50;;LANL
325;Roller Coaster;Clean Slate II;1963;MAY;31;10:47;'NAFR;37.15400;-116.07700;0;1306;AS;ST;0;;0;;;UK
326;Storax;Yuba;1963;JUN;5;17:00:00.12;'NTS-RM;37.19658;-116.20917;-242,41;2240;UG-T;WR;3,1;;3,1;;;LLNL
327;Storax;Hutia;1963;JUN;6;14:00:00.13;'NTS-YF;37.04503;-116.03636;-134,57;1198;UG-S;WR;0;20;3;90;;LANL
328;Storax;Apshapa;1963;JUN;6;16:58:00.15;'NTS-YF;37.12465;-116.03998;-89,92;1254;UG-S;WR;0;20;;;;LLNL
329;Roller Coaster;Clean Slate III;1963;JUN;9;10:30;'NAFR;37.20000;-116.10000;0;;AS;ST;0;;0;;;UK
330;Storax;Mataco;1963;JUN;14;14:10:00.13;'NTS-YF;37.04611;-116.01836;-195,56;1200;UG-S;WR;0;20;3;92;;LANL
331;Storax;Kennebec;1963;JUN;25;23:00:00.15;'NTS-YF;37.13140;-116.06806;-226,16;1276;UG-S;WR;0;20;4;110;;LLNL
332;Niblick;Pekan;1963;AUG;12;23:45:00.13;'NTS-YF;37.04169;-116.01564;-302,27;1197;UG-S;WR;0;20;8;151;;LANL
333;Niblick;Satsop;1963;AUG;15;13:00:00.15;'NTS-YF;37.15408;-116.07664;-224,94;1306;UG-S;WR;0;20;3;90;;LLNL
334;Niblick;Kohocton;1963;AUG;23;13:20:00.15;'NTS-YF;37.12497;-116.03539;-254,51;;UG-S;WR;0;20;;;;LLNL
335;Niblick;Natches;1963;AUG;23;13:20:00.14;'NTS-YF;37.12500;-116.03600;;1261;UG-S;WR;0;20;;;;LLNL
336;Niblick;Ahtanum;1963;SEP;13;13:53:00.15;'NTS-YF;37.16336;-116.08064;-225,55;1320;UG-S;WR;0;20;1;9;;LLNL
337;Niblick;Bilby;1963;SEP;13;17:00:00.13;'NTS-YF;37.06042;-116.02167;-714,3;1215;UG-S;WR;249;;249;490;;LANL
338;Niblick;Carp;1963;SEP;27;14:20:00.13;'NTS-YF;37.03731;-116.01569;-329,55;1193;UG-S;WR;0;20;0,08;;;LANL
339;Niblick;Narraguagus;1963;SEP;27;17:30:00.15;'NTS-YF;37.15478;-116.07336;-150,27;1302;UG-S;WR;0;20;0,08;;;LLNL
340;Niblick;Grunion;1963;OCT;11;14:00:00.11;'NTS-YF;37.03733;-116.02117;-261,31;1193;UG-S;WR;0;20;8;146;;LANL
341;Niblick;Tornillo;1963;OCT;11;21:00:00.155;'NTS-YF;37.11872;-116.03386;-149,05;1267;UG-S;PR;0,38;;0,38;120;;LLNL
342;Niblick;Clearwater;1963;OCT;16;17:00:00.14;'NTS-RM;37.19817;-116.22950;-548,03;2233;UG-S;WR;20;200;60;;;LLNL
343;Niblick;Mullet;1963;OCT;17;15:00:00.15;'NTS-YF;37.13081;-116.06696;-60,35;1275;UG-S;SE;0;20;;;;LLNL
344;Niblick;Shoal;1963;OCT;26;17:00:00.10;'-NV;39.20020;-118.38030;-370;1574;UG-S;VU;12;;12;;;LANL
345;Niblick;Anchovy;1963;NOV;14;16:00:00.12;'NTS-YF;37.03953;-116.01842;-260,25;1194;UG-S;WR;0;20;9;158;;LANL
346;Niblick;Mustang;1963;NOV;15;15:00:00.15;'NTS-YF;37.13231;-116.04689;-165,81;1257;UG-S;WR;0;20;2;53;;LLNL
347;Niblick;Greys;1963;NOV;22;17:30:00.15;'NTS-YF;37.11933;-116.04517;-300,84;1248;UG-S;WR;20;200;20;120;;LLNL
348;Niblick;Barracuda;1963;DEC;4;16:38:30.13;'NTS-YF;37.04400;-116.01300;-263,3;1202;UG-S;WR;0;20;;;;LANL
349;Niblick;Sardine;1963;DEC;4;16:38:30.118;'NTS-YF;37.03958;-116.02939;-262;1194;UG-S;WR;0;20;8;149;;LANL
350;Niblick;Eagle;1963;DEC;12;16:02:00.15;'NTS-YF;37.13103;-116.04389;-164,59;1254;UG-S;WR;5,3;;5,3;120;;LLNL
351;Niblick;Tuna;1963;DEC;20;15:24:00.13;'NTS-YF;37.05279;-116.03338;-414,35;1203;UG-S;WR;0;20;;;;LANL
