id;series;shot;year;mon;day;time;site;lat;lon;hob;gzalt;type;purpose;yield_min;yield_max;yield_kt;crater;warhead;sponsor
491;1975;427;1975;AUG;23;08:59:58.3;'NZ-NS;73.33400;54.68200;;;UG-T;WR;150;1500;;;;KB-11
492;1975;427;1975;AUG;23;08:59:58.3;'NZ-NS;73.33400;54.68200;;;UG-T;WR;150;1500;;;;KB-11
493;1975;427;1975;AUG;23;08:59:58.3;'NZ-NS;73.33400;54.68200;;;UG-T;WR;20;150;;;;KB-11
494;1975;428 Gorizont-3;1975;SEP;29;11:00:00.4;'-RU-K;69.57800;90.33700;-830;;UG-S;I-SS;7,6;;7,6;C;;
495;1975;429;1975;OCT;5;04:27:00.0;'STS-D;49.78306;78.08667;;635;UG-T;WR;0,001;20;0,2;;;
496;1975;430;1975;OCT;18;09:00;'NZ-SS;70.81600;53.74400;-1100;;UG-S;WR;150;1500;600;;;Ch-70
497;1975;430;1975;OCT;18;09:00;'NZ-SS;70.81600;53.74400;;;UG-S;WR;150;1500;600;;;Ch-70
498;1975;431;1975;OCT;18;08:59:59.4;'NZ-SS;70.81600;53.75300;;;UG-S;WR;150;1500;600;C;;Ch-70
499;1975;432;1975;OCT;21;11:59:58.03;'NZ-NS;73.30700;55.01000;-700;;UG-T;WR;150;1500;1300;;;KB-11
500;1975;432;1975;OCT;21;11:59:58.0;'NZ-NS;73.30700;55.01000;;;UG-T;WR;150;1500;;;;KB-11
501;1975;432;1975;OCT;21;11:59:58.0;'NZ-NS;73.30700;55.01000;;;UG-T;WR;20;150;;;;KB-11
502;1975;432;1975;OCT;21;11:59:58.0;'NZ-NS;73.30700;55.01000;;;UG-T;WR;150;1500;;;;KB-11
503;1975;432;1975;OCT;21;11:59:58.0;'NZ-NS;73.30700;55.01000;;;UG-T;WR;150;1500;;;;KB-11
504;1975;433;1975;OCT;29;04:46:59.89;'STS-B;49.95389;78.87389;;;UG-S;WR;20;150;36;;;
505;1975;434;1975;DEC;13;04:56:59.99;'STS-D;49.81333;78.10861;;770;UG-T;WR;0,001;20;8;C;;
506;1975;435;1975;DEC;25;05:16:59.67;'STS-B;50.04389;78.82000;;;UG-S;WR;20;150;59;C;;
507;1976;436;1976;JAN;15;04:46:59.97;'STS-D;49.81000;78.17139;;602;UG-T;WR;0,001;20;13;C;;
508;1976;437;1976;MAR;17;02:57:00.0;'STS-D;49.75556;78.09917;;642;UG-T;WR;0,001;20;;;;
509;1976;438;1976;MAR;29;07:00:00.2;'-KZ-BA;47.89700;48.13300;-990;;UG-CS;I;10;;10;C;;
510;1976;439;1976;APR;10;05:03:00.0;'STS-D;49.75500;78.04750;-130;715;UG-T;WR;0,001;20;0,1;C;;
511;1976;441;1976;APR;21;04:58:00.16;'STS-D;49.75472;78.10750;;650;UG-T;WR;0,001;20;7;C;;
512;1976;440;1976;APR;21;05:02:59.70;'STS-B;49.90056;78.83083;;;UG-S;WR;0,001;20;7;C;;
513;1976;442;1976;MAY;19;02:57:00.2;'STS-D;49.77750;78.01556;;749;UG-T;WR;0,001;20;3,7;C;;
514;1976;443;1976;JUN;9;03:02:59.79;'STS-B;49.99361;79.02444;;;UG-S;WR;0,001;20;10;C;;
515;1976;444;1976;JUL;4;02:56:59.99;'STS-B;49.90417;78.89944;;;UG-S;WR;20;150;65;C;;
516;1976;445;1976;JUL;23;02:33:00.19;'STS-D;49.74333;78.05167;;394;UG-T;WR;0,001;20;7;C;;
517;1976;446;1976;JUL;29;05:00:00.5;'-KZ-BA;47.87000;48.15000;-1000;;UG-S;I-CV;58;;58;C;;
518;1976;447;1976;AUG;4;02:57:00.0;'STS-SU;? 49.87000;77.70000;;;UG-S;WR;0,001;20;0,9;;;
519;1976;448;1976;AUG;28;02:57:00.04;'STS-B;49.97500;78.92639;;;UG-S;WR;20;150;53;C;;
520;1976;449;1976;SEP;29;02:59:57.7;'NZ-NS;73.36000;54.87100;-400;;UG-T;WR;20;150;130;;;KB-11
521;1976;449;1976;SEP;29;02:59:57.7;'NZ-NS;73.36000;54.87100;;;UG-T;WR;20;150;;;;KB-11
522;1976;450;1976;OCT;20;07:59:58.07;'NZ-NS;73.39800;54.81200;-300;;UG-T;WR;0,001;20;13;C;;KB-11
523;1976;450;1976;OCT;20;07:59:58.1;'NZ-NS;73.39800;54.81200;;;UG-T;WR;0,001;20;;C;;KB-11
524;1976;450;1976;OCT;20;07:59:58.1;'NZ-NS;73.39800;54.81200;;;UG-T;FS;0,001;20;;C;;KB-11
525;1976;450;1976;OCT;20;07:59:58.1;'NZ-NS;73.39800;54.81200;;;UG-T;SE;0;0,001;0,001;C;;KB-11
526;1976;451;1976;OCT;30;04:57:00.21;'STS-D;49.83139;78.05722;;625;UG-T;WE;0,001;20;2,8;C;;
527;1976;452 Oka;1976;NOV;5;04:00:00.0;'-RU-YK;61.45800;112.86000;-1525;;UG-S;I-OS;15;;15;C;;
528;1976;453;1976;NOV;23;05:02:59.84;'STS-B;50.01306;78.94333;;;UG-S;WR;20;150;74;C;;
529;1976;454;1976;DEC;7;04:56:59.98;'STS-B;49.94389;78.83917;;;UG-S;WR;20;150;54;;;
530;1976;454;1976;DEC;7;04:57:00.0;'STS-B;49.94389;78.83917;;;UG-S;WR;0,001;20;;;;
531;1976;455;1976;DEC;7;04:57;'STS-B;49.89917;78.78639;;;UG-S;WR;0,001;20;95;;;
532;1976;456;1976;DEC;30;03:57:00.31;'STS-D;49.78028;78.03667;;689;UG-T;WR;0,001;20;10;C;;
533;1976;456;1976;DEC;30;03:57:00.3;'STS-D;49.78028;78.03667;;689;UG-T;WR;0,001;20;;C;;
534;1977;458;1977;MAR;29;03:56:58;'STS-D?;49.97000;78.08600;;;UG-S;WR;20;150;24;;;
535;1977;457;1977;MAR;29;03:56:59.95;'STS-D;49.77639;78.01750;;735;UG-T;WR;0,001;20;25;C;;
536;1977;457;1977;MAR;29;03:57:00.0;'STS-D;49.77639;78.01750;;735;UG-T;WR;0,001;20;;C;;
537;1977;457;1977;MAR;29;03:57:00.0;'STS-D;49.77639;78.01750;;735;UG-T;SE;0;0,001;0,001;C;;
538;1977;459;1977;APR;25;04:07:00.16;'STS-D;49.81333;78.10861;;770;UG-T;WR;0,001;20;10;C;;
539;1977;460;1977;MAY;29;02:57:00.13;'STS-B;49.94639;78.77167;;;UG-S;WR;20;150;44;;;
540;1977;461;1977;JUN;29;03:07:00.24;'STS-B;49.99944;78.86667;;;UG-S;WR;0,001;20;9;;;
541;1977;462 Meteorit-2;1977;JUL;26;17:00:00.2;'-RU-K;69.57500;90.37500;-880;;UG-S;I-SS;15;;15;C;;
542;1977;463;1977;JUL;30;01:57:00.11;'STS-D;49.75056;78.04917;;682;UG-T;WR;0,001;20;11;C;;
543;1977;463;1977;JUL;30;01:57:00.1;'STS-D;49.75056;78.04917;;682;UG-T;WR;0,001;20;;C;;
544;1977;464 Meteorit-5;1977;AUG;10;22:00:00.1;'-RU;50.95500;110.98300;-490;;UG-S;I-SS;8,5;;8,5;C;;
545;1977;465;1977;AUG;17;04:26:59.97;'STS-D;49.83083;78.11389;;640;UG-T;WR;0,001;20;8;C;;
546;1977;466 Meteorit-3;1977;AUG;20;22:00:00.8;'-RU-K;64.10800;99.55800;-600;;UG-S;I-SS;8,5;;8,5;C;;
547;1977;467;1977;SEP;1;02:59:57.97;'NZ-NS;73.33900;54.61900;-600;;UG-T;WR;0,001;20;120;C;;KB-11
548;1977;467;1977;SEP;1;02:59:58.0;'NZ-NS;73.33900;54.61900;;;UG-T;WR;0,001;20;;C;;KB-11
549;1977;467;1977;SEP;1;02:59:58.0;'NZ-NS;73.33900;54.61900;;;UG-T;WR;0,001;20;;C;;KB-11
550;1977;467;1977;SEP;1;02:59:58.0;'NZ-NS;73.33900;54.61900;;;UG-T;WR;20;150;130?;C;;KB-11
551;1977;468;1977;SEP;5;03:02:59.96;'STS-B;50.05556;78.91417;;;UG-S;WR;20;150;78;;;
552;1977;468;1977;SEP;5;03:03:00.0;'STS-B;50.05556;78.91417;;;UG-S;FS;0,001;20;;;;
553;1977;469 Meteorit-4;1977;SEP;10;16:00:00.2;'-RU;57.25100;106.55100;-540;;UG-S;I;7,6;;7,6;C;;
554;1977;470 Galit;1977;SEP;30;06:59:58.4;'-KZ-BA;47.89700;48.16100;-1500;;UG-S;I;10;;10;C;;
555;1977;471;1977;OCT;9;10:59:58.12;'NZ-NS;73.40900;54.92700;-160;;UG-T;WR;0,001;20;5;;;KB-11
556;1977;472;1977;OCT;14;06:59:59.1;'-KZ-BA;47.90900;47.91200;-600;;UG-CS;I;0,1;;0,1;C;;
557;1977;473;1977;OCT;29;03:06:59.97;'STS-D;49.83417;78.08028;;638;UG-T;WR;0,001;20;42;C;;
558;1977;473;1977;OCT;29;03:07:00.0;'STS-D;49.83417;78.08028;;638;UG-T;FS;0,001;20;;C;;
559;1977;474;1977;OCT;29;03:07:04.92;'STS-B;50.05222;78.98028;;;UG-S;WR;20;150;50;;;
560;1977;475;1977;OCT;30;06:59:59.1;'-KZ-BA;47.90900;47.91200;-600;;UG-CS;I;0,01;;0,1;C;;
561;1977;476;1977;NOV;12;05:11:00.0;'STS-B;50.05222;78.86444;;;UG-S;WR;0,001;20;;C;;
562;1977;477;1977;NOV;27;03:57:00.0;'STS-D;49.75444;78.05028;;537;UG-T;WR;0,001;20;;;;
563;1977;478;1977;NOV;30;04:06:59.94;'STS-B;49.96722;78.87444;;;UG-S;WR;20;150;70;;;
564;1977;478;1977;NOV;30;04:06:59.9;'STS-B;49.96722;78.87444;;;UG-S;WR;0,001;20;;;;
565;1977;479;1977;DEC;26;04:03;'STS-D;49.81083;78.05417;;722;UG-T;WR;0,001;20;;C;;
566;1977;480;1977;DEC;26;04:03:00.24;'STS-D;49.80139;78.12833;;752;UG-T;WR;0,001;20;6;C;;
567;1977;480;1977;DEC;26;04:03:00;'STS-D;49.80194;78.13056;;711;UG-T;WR;0;0,001;0,001;C;;
568;1977;480;1977;DEC;26;04:03:00;'STS-D;49.80194;78.13056;;711;UG-T;WR;0,001;20;;C;;
569;1977;480;1977;DEC;26;04:03:00;'STS-D;49.80194;78.13056;;711;UG-T;WR;0,001;20;;C;;
570;1978;481;1978;MAR;19;03:46:59.82;'STS-SU;49.94500;77.70400;;;UG-S;WR;0,001;20;13;C;;
571;1978;482;1978;MAR;26;03:56:59.96;'STS-D;49.76194;77.98250;-260;704;UG-T;WR;0,001;20;30;C;;
572;1978;482;1978;MAR;26;03:57:00.0;'STS-D;49.76194;77.98250;;704;UG-T;WR;0,001;20;;C;;
573;1978;483;1978;APR;22;03:07:00.01;'STS-D;49.75167;78.13167;;579;UG-T;WR;0,001;20;20;C;;
574;1978;483;1978;APR;22;03:07:00.0;'STS-D;49.75167;78.13167;;579;UG-T;WR;0,001;20;;C;;
575;1978;483;1978;APR;22;03:07:00.0;'STS-D;49.75167;78.13167;;579;UG-T;WR;0,001;20;;C;;
576;1978;484;1978;MAY;24;03:07:00;'STS-D;49.74333;78.05167;;394;UG-T;SE;0;0,001;0,001;C;;
577;1978;485;1978;MAY;29;04:56:59.85;'STS-D;49.79139;78.09444;;686;UG-T;WE;0,001;20;3;C;;
578;1978;486;1978;JUN;2;;'STS-D;49.74333;78.05167;;394;UG-T;SE;0;0,001;0,001;C;;
579;1978;487;1978;JUN;11;02:57:00.14;'STS-B;49.91333;78.80194;;;UG-S;WR;20;150;58;;;
580;1978;488;1978;JUL;5;02:47:00.05;'STS-B;49.90000;78.86667;;;UG-S;WR;20;150;87;;;
581;1978;489;1978;JUL;28;02:46:59.89;'STS-D;49.75500;78.14500;;623;UG-T;WR;20;150;60;;;
582;1978;489;1978;JUL;28;02:46:59.9;'STS-D;49.75500;78.14500;;623;UG-T;WR;0,001;20;;;;
583;1978;489;1978;JUL;28;02:46:59.9;'STS-D;49.75500;78.14500;;623;UG-T;WR;0,001;20;;;;
584;1978;489;1978;JUL;28;02:46:59.9;'STS-D;49.75500;78.14500;;623;UG-T;WR;0,001;20;;;;
585;1978;489;1978;JUL;28;02:46:59.9;'STS-D;49.75500;78.14500;;623;UG-T;WR;0,001;20;;;;
586;1978;490 Kraton-4;1978;AUG;9;18:00:00.8;'-RU;63.67800;125.52200;-560;;UG-S;I-SS;22;;22;C;;
587;1978;491;1978;AUG;10;07:59:57.93;'NZ-NS;73.29100;54.88300;;;UG-T;WR;0,001;20;180;;;KB-11
588;1978;491;1978;AUG;10;07:59:57.9;'NZ-NS;73.29100;54.88300;;;UG-T;WR;0,001;20;;;;KB-11
589;1978;491;1978;AUG;10;07:59:57.9;'NZ-NS;73.29100;54.88300;;;UG-T;WR;0,001;20;;;;KB-11
590;1978;491;1978;AUG;10;07:59:57.9;'NZ-NS;73.29100;54.88300;;;UG-T;WR;0,001;20;;;;KB-11
591;1978;491;1978;AUG;10;07:59:57.9;'NZ-NS;73.29100;54.88300;-500;;UG-T;WR;20;150;;;;KB-11
592;1978;491;1978;AUG;10;07:59:57.9;'NZ-NS;73.29100;54.88300;;;UG-T;FS;0,001;20;;;;KB-11
593;1978;492 Kraton-3;1978;AUG;24;18:00:00.4;'-RU;65.92500;112.33800;-577;;UG-S;I-SS;22;;22;;;
594;1978;493;1978;AUG;29;02:36:59.95;'STS-D;49.81333;78.10861;;770;UG-T;WR;0,001;20;14;C;;
595;1978;493;1978;AUG;29;02:37:00.0;'STS-D;49.81333;78.10861;;770;UG-T;WR;0,001;20;;C;;
596;1978;493;1978;AUG;29;02:37:00.0;'STS-D;49.81333;78.10861;;770;UG-T;SE;0;0,001;0,001;C;;
597;1978;494;1978;AUG;29;02:37:08.75;'STS-B;50.00611;78.96722;;;UG-S;WR;20;150;119;;;
598;1978;495;1978;SEP;12;04:59:58.5;'-KZ-BA;47.90900;47.91200;-600;;UG-CS;I;0,08;;0,08;C;;
599;1978;496;1978;SEP;15;02:36:59.97;'STS-B;49.92833;78.86167;;;UG-S;WR;20;150;81;;;
600;1978;497;1978;SEP;20;05:03:00.0;'STS-D;49.79861;78.15000;;660;UG-T;WE;0,001;20;1,1;;;
601;1978;498 Kraton-2;1978;SEP;21;15:00:00.2;'-RU-K;66.59800;86.21000;-890;;UG-S;I-SS;15;;15;C;;
602;1978;499;1978;SEP;27;02:04:58.6;'NZ-NS;73.34900;54.67600;-350;;UG-T;WR;20;150;60;C;;KB-11
603;1978;499;1978;SEP;27;02:04:58.6;'NZ-NS;73.34900;54.67600;;;UG-T;WR;0,001;20;;C;;KB-11
604;1978;499;1978;SEP;27;02:04:58.6;'NZ-NS;73.34900;54.67600;;;UG-T;WR;0,001;20;;C;;KB-11
605;1978;499;1978;SEP;27;02:04:58.6;'NZ-NS;73.34900;54.67600;;;UG-T;WR;0,001;20;;C;;KB-11
606;1978;499;1978;SEP;27;02:04:58.6;'NZ-NS;73.34900;54.67600;;;UG-T;WR;0,001;20;;C;;KB-11
607;1978;499;1978;SEP;27;02:04:58.6;'NZ-NS;73.34900;54.67600;;;UG-T;WR;0,001;20;;C;;KB-11
608;1978;499;1978;SEP;27;02:04:58.6;'NZ-NS;73.34900;54.67600;;;UG-T;SE;0;0,001;0,001;C;;KB-11
609;1978;500 Vyatka;1978;OCT;8;00:00;'-RU-YK;61.55000;112.85000;-1545;;UG-S;I-OS;15;;15;C;;
610;1978;501;1978;OCT;15;05:37:00.14;'STS-D;49.73667;78.11111;;645;UG-T;WE;0,001;20;12;C;;
611;1978;502 Galit;1978;OCT;17;04:59:59.1;'-KZ-BA;47.85000;48.12000;-1040;;UG-S;I-CV;20;150;56;C;;
612;1978;502 Galit;1978;OCT;17;04:59:59.1;'-KZ-BA;47.85000;48.12000;;;UG-S;I-CV;0,001;20;18;C;;
613;1978;503 Kraton-1;1978;OCT;17;14:00:00.2;'-RU-T;63.18500;63.43200;-593;;UG-S;I-SS;22;;22;C;;
614;1978;504;1978;OCT;31;04:17:00.19;'STS-D;49.78861;78.10750;;638;UG-T;FS;0,001;20;16;C;;
615;1978;505;1978;NOV;4;05:05:59.86;'STS-B;50.04167;78.94722;;;UG-S;WR;20;150;44;C;;
616;1978;505;1978;NOV;4;05:05:59.9;'STS-B;50.04167;78.94722;;;UG-S;WR;0,001;20;;C;;
617;1978;506;1978;NOV;29;04:33:00.17;'STS-B;49.95333;78.79528;;;UG-S;WR;20;150;101;;;
618;1978;506;1978;NOV;29;04:33:00.2;'STS-B;49.95333;78.79528;;;UG-S;WR;0,001;20;;;;
619;1978;507;1978;NOV;29;04:33:04.99;'STS-D;49.78333;78.01556;;750;UG-T;WR;0,001;20;110;C;;
620;1978;508;1978;NOV;30;07:59:59.1;'-KZ-BA;47.90900;47.91200;-600;;UG-CS;I;0,06;0;0,006;C;;
621;1978;509;1978;DEC;14;04:43:00.03;'STS-D;49.81583;78.10667;;768;UG-T;WR;0,001;20;4;;;
622;1978;510 Galit;1978;DEC;18;07:59:58.5;'-KZ-BA;47.86000;48.16000;-630;;UG-S;I-CV;103;;103;C;;
623;1978;511;1978;DEC;20;04:33:00.04;'STS-D;49.81083;78.05417;;722;UG-T;WR;0,001;20;3,5;;;
624;1978;511;1978;DEC;20;04:33:00.0;'STS-D;49.81083;78.05417;;722;UG-T;WR;0,001;20;;;;
