id;series;shot;year;mon;day;time;site;lat;lon;hob;gzalt;type;purpose;yield_min;yield_max;yield_kt;crater;warhead;sponsor
763;1982;590;1982;JUN;25;02:03:07.16;'STS-D;49.77139;78.11083;;590;UG-T;WE;0,001;20;2,4;C;;
764;1982;590;1982;JUN;25;02:03:07.2;'STS-D;49.77139;78.11083;;590;UG-T;WR;0,001;20;;C;;
765;1982;591;1982;JUL;4;01:17:16.68;'STS-B;49.95861;78.81167;;;UG-S;WR;0,001;20;136;;;
766;1982;591;1982;JUL;4;01:17:16.7;'STS-B;49.95861;78.81167;;;UG-S;WR;20;150;;;;
767;1982;591;1982;JUL;4;01:17:16.7;'STS-B;49.95861;78.81167;;;UG-S;WR;0,001;20;;;;
768;1982;592 Rift-3;1982;JUL;30;21:00:00.0;'-RU;53.80000;104.15000;-860;;UG-S;I-SS;8,5;;8,5;C;;
769;1982;593;1982;AUG;23;02:43:06.70;'STS-D;49.74028;78.03083;;665;UG-T;WR;0,001;20;1,7;C;;
770;1982;593;1982;AUG;23;02:43:06.7;'STS-D;49.74028;78.03083;;665;UG-T;WR;0,001;20;;C;;
771;1982;594;1982;AUG;31;01:31:03.19;'STS-B;49.91417;78.76139;;;UG-S;WR;0,001;20;8;C;;
772;1982;594;1982;AUG;31;01:31:03.2;'STS-B;49.91417;78.76139;;;UG-S;WR;0,001;20;;C;;
773;1982;595 Rift-1;1982;SEP;4;18:00:00.1;'-RU-K;69.20000;81.65000;-960;;UG-S;I-SS;16;;16;C;;
774;1982;596;1982;SEP;21;02:57:03.17;'STS-D;49.77917;78.12472;;587;UG-T;WR;0,001;20;12;C;;
775;1982;596;1982;SEP;21;02:57:03.2;'STS-D;49.77917;78.12472;;587;UG-T;WR;0,001;20;;C;;
776;1982;597 Rift-4;1982;SEP;25;18:00:00.2;'-RU-K;64.35000;91.80000;-550;;UG-S;I-SS;8,5;;8,5;C;;
777;1982;598 Neva-1;1982;OCT;10;05:00:00.2;'-RU-YK;61.55000;112.85000;-1500;;UG-S;I-OS;15;;15;C;;
778;1982;599;1982;OCT;11;07:14:58.63;'NZ-NS;73.33900;54.60800;;250;UG-T;WR;0,001;20;80;;;KB-11
779;1982;599;1982;OCT;11;07:14:58.6;'NZ-NS;73.33900;54.60800;-500;350;UG-T;WR;20;150;;;;KB-11
780;1982;599;1982;OCT;11;07:14:58.6;'NZ-NS;73.33900;54.60800;;450;UG-T;WR;0,001;20;;;;KB-11
781;1982;599;1982;OCT;11;07:14:58.6;'NZ-NS;73.33900;54.60800;;520;UG-T;WR;0,001;20;;;;KB-11
782;1982;600 Vega;1982;OCT;16;06:00:00.2;'-RU-AS;46.75900;48.24700;-975;;UG-S;I-CV;13,5;;13,5;C;;
783;1982;601 Vega;1982;OCT;16;06:05:00.1;'-RU-AS;46.75200;48.25800;-990;;UG-S;I-CV;8,5;;8,5;C;;
784;1982;602 Vega;1982;OCT;16;06:10:00.1;'-RU-AS;46.76600;48.28800;-1100;;UG-S;I-CV;8,5;;8,5;C;;
785;1982;603 Vega;1982;OCT;16;06:15:00.2;'-RU-AS;46.76000;48.30000;-1060;;UG-S;I-CV;8,5;;8,5;C;;
786;1982;604;1982;DEC;5;03:37:15.12;'STS-B;49.93083;78.80972;;;UG-S;WR;20;150;119;C;;
787;1982;604;1982;DEC;5;03:37:15.1;'STS-B;49.93083;78.80972;;;UG-S;WR;0,001;20;;C;;
788;1982;605;1982;DEC;25;04:23:08.38;'STS-D;49.78111;78.03500;-112;706;UG-T;WR;0,001;20;1,7;;;
789;1982;605;1982;DEC;25;04:23:08.4;'STS-D;49.78111;78.03500;;706;UG-T;WR;0,001;20;;;;
790;1982;606;1982;DEC;26;03:35:16.67;'STS-B;50.06306;78.99389;;;UG-S;FS;20;150;21;C;;
791;1982;606;1982;DEC;26;03:35:16.7;'STS-B;50.06306;78.99389;;;UG-S;WR;20;150;21;C;;
792;1983;607;1983;MAR;11;;'STS-D;49.82333;78.03333;;623;UG-T;SE;0;0,001;0,001;C;;
793;1983;608;1983;MAR;30;04:17:10.22;'STS-D;49.78500;78.04056;;670;UG-T;WR;0,001;20;2,7;C;;
794;1983;;1983;APR;11;;'STS-D;49.82300;78.03300;;;UG-T;;;0;0;C;;
795;1983;609;1983;APR;12;03:41:08.26;'STS-D;49.78556;78.08472;;672;UG-T;WE;0,001;20;3;;;
796;1983;610;1983;MAY;30;03:33:47.04;'STS-D;49.74111;78.12028;-245;533;UG-T;FS;0,001;20;20;C;;
797;1983;610;1983;MAY;30;03:33:47.0;'STS-D;49.74111;78.12028;-180;533;UG-T;WR;0,001;20;;C;;
798;1983;;1983;JUN;9;;'STS-D;49.82300;78.03300;;;UG-T;;;0;0;;;
799;1983;611;1983;JUN;12;02:36:46.12;'STS-B;49.92500;78.89806;;;UG-S;WR;20;150;138;C;;
800;1983;611;1983;JUN;12;02:36:46.1;'STS-B;49.92500;78.89806;;;UG-S;WR;0,001;20;;C;;
801;1983;612;1983;JUN;24;02:56:13.85;'STS-D;49.73972;78.03583;;652;UG-T;WR;0,001;20;1,8;;;
802;1983;613 Lira;1983;JUL;10;04:00:00.0;'-KZ-KA;51.36300;53.30600;-910;;UG-S;I-CV;15;;15;C;;
803;1983;614 Lira;1983;JUL;10;04:04:59.9;'-KZ-KA;51.36700;53.32700;-920;;UG-S;I-CV;15;;15;C;;
804;1983;615 Lira;1983;JUL;10;04:09:59.9;'-KZ-KA;51.38000;53.34000;-840;;UG-S;I-CV;15;;15;C;;
805;1983;616;1983;AUG;18;16:09:58.9;'NZ-NS;73.35400;54.97400;;;UG-T;WR;20;150;150;;;KB-11
806;1983;616;1983;AUG;18;16:09:58.9;'NZ-NS;73.35400;54.97400;;;UG-T;WR;0,001;20;;;;KB-11
807;1983;616;1983;AUG;18;16:09:58.9;'NZ-NS;73.35400;54.97400;;;UG-T;WR;0,001;20;;;;KB-11
808;1983;616;1983;AUG;18;16:09:58.9;'NZ-NS;73.35400;54.97400;;;UG-T;PR;0,001;20;;;;KB-11
809;1983;616;1983;AUG;18;16:09:58.9;'NZ-NS;73.35400;54.97400;;;UG-T;SE;0,001;20;;;;KB-11
810;1983;617 Dynamika;1983;SEP;11;06:33:13.10;'STS-D;49.78472;78.08417;;665;UG-T;WE;0,001;20;1,9;;;
811;1983;618 Vega;1983;SEP;24;05:00:00.0;'-RU-AS;46.78300;48.31500;-1050;;UG-S;I-CV;8,5;;8,5;C;;
812;1983;619 Vega;1983;SEP;24;05:05:00.0;'-RU-AS;46.78800;48.29700;-1050;;UG-S;I-CV;8,5;;8,5;C;;
813;1983;620 Vega;1983;SEP;24;05:10:00.1;'-RU-AS;46.76700;48.31000;-920;;UG-S;I-CV;8,5;;8,5;C;;
814;1983;621 Vega;1983;SEP;24;05:15:00.1;'-RU-AS;46.74900;48.30300;-1100;;UG-S;I-CV;8,5;;8,5;C;;
815;1983;622 Vega;1983;SEP;24;05:19:59.9;'-RU-AS;46.75400;48.28900;-950;;UG-S;I-CV;8,5;;8,5;C;;
816;1983;623 Vega;1983;SEP;24;05:25:00.0;'-RU-AS;46.76600;48.27400;-1070;;UG-S;I-CV;8,5;;8,5;C;;
817;1983;624;1983;SEP;25;13:09:58.22;'NZ-NS;73.32800;54.54100;-500;;UG-T;WR;20;150;100;;;KB-11
818;1983;624;1983;SEP;25;13:09:58.2;'NZ-NS;73.32800;54.54100;;;UG-T;WR;0,001;20;;;;KB-11
819;1983;624;1983;SEP;25;13:09:58.2;'NZ-NS;73.32800;54.54100;;;UG-T;WR;0,001;20;;;;KB-11
820;1983;624;1983;SEP;25;13:09:58.2;'NZ-NS;73.32800;54.54100;;;UG-T;WE;0,001;20;;;;KB-11
821;1983;625;1983;OCT;6;01:47:09.17;'STS-B;49.92458;78.75069;;;UG-S;WR;20;150;82;;;
822;1983;625;1983;OCT;6;01:47:09.2;'STS-B;49.92458;78.75069;;;UG-S;WR;0,001;20;;;;
823;1983;626;1983;OCT;26;01:55:07.42;'STS-B;49.91250;78.82167;;;UG-S;WR;20;150;114;;;
824;1983;627;1983;NOV;2;04:18:54.0;'STS-D;49.77917;78.12472;;587;UG-T;WR;0,001;20;;;;
825;1983;628;1983;NOV;20;03:27:06.90;'STS-B;50.05083;78.99917;;;UG-S;WR;0,001;20;20;C;;
826;1983;628;1983;NOV;20;03:27:06.9;'STS-B;50.05083;78.99917;;;UG-S;WR;0,001;20;;C;;
827;1983;629;1983;NOV;29;02:19;'STS-D;49.73028;78.09583;;681;UG-T;WR;0,001;20;;;;
828;1983;630;1983;NOV;29;02:19:08.80;'STS-D;49.75861;78.04861;;823;UG-T;WR;0,001;20;19;;;
829;1983;630;1983;NOV;29;02:19:08.8;'STS-D;49.75861;78.04861;;823;UG-T;WR;0,001;20;;;;
830;1983;631;1983;DEC;26;04:29:09.25;'STS-D;49.79000;78.10917;;611;UG-T;FS;0,001;20;30;C;;
831;1984;632;1984;FEB;19;03:57:05.92;'STS-B;49.89611;78.74306;;;UG-S;WR;20;150;49;;;
832;1984;633;1984;MAR;7;02:39:08.86;'STS-B;50.05000;78.95611;;;UG-S;WR;20;150;42;C;;
833;1984;634;1984;MAR;29;05:19:10.75;'STS-B;49.91111;78.92694;;;UG-S;WR;20;150;83;C;;
834;1984;635;1984;APR;15;03:17:11.46;'STS-D;49.76056;78.08917;;650;UG-T;WR;20;150;60;C;;
835;1984;635;1984;APR;15;03:17:11.5;'STS-D;49.76056;78.08917;;650;UG-T;WR;0,001;20;;C;;
836;1984;636;1984;APR;25;01:09:06.09;'STS-B;49.93583;78.85056;;;UG-S;WR;20;150;76;C;;
837;1984;636;1984;APR;25;01:09:06.1;'STS-B;49.93583;78.85056;;;UG-S;WR;0,001;20;;C;;
838;1984;637;1984;MAY;26;03:13:14.92;'STS-B;49.97889;79.00556;;;UG-S;WR;20;150;130;;;
839;1984;637;1984;MAY;26;03:13:14.9;'STS-B;49.97889;79.00556;;;UG-S;WR;0,001;20;;;;
840;1984;;1984;JUN;7;;'STS-D;49.79000;78.10900;;;UG-T;;;0;0;;;
841;1984;638;1984;JUL;14;01:09:13.08;'STS-B;49.90944;78.87722;;;UG-S;WR;20;150;135;;;
